"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Identifier"
"6/23/21","2","DSCN8258",2,942,0.488524586,36.86186387,"Cattle",NA,"part","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Cynodon nlemfuensis","Pennisetum mezzianum","Cynodon plectostachyus","light",NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lima 5",0.006325493,"Cattle",2021,6,23,9,42,"","",NA,4,261935.2638,54333.51754,"OG","OG","OG",4.15777234960432e-08,7.39420274947998e-08,0.3015031,0.4622162,NA,NA,NA,"CT35"
"6/23/21","2","DSCN8258",3,955,0.497832558,36.86732894,"CC",NA,"part","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Enteropogon macrostachyus","Pennisetum stramineum","Eragrostis tenuifolia","light",NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.003835872,"Cattle",2021,6,23,9,55,"","",NA,4,262544.1242,55362.84997,"OG","OG","OG",4.38640077647933e-08,4.91716581637786e-08,0.3196005,0.4701849,NA,NA,NA,"CT36"
"6/23/21","2","DSCN8259",3,1017,0.501393021,36.85091115,"CKC",NA,"part","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Enteropogon macrostachyus","Pennisetum stramineum","light",NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.003585661,"Cattle",2021,6,23,10,17,"","",NA,4,260716.1519,55757.26352,"LB","LB","MB",3.19901415401091e-08,8.00364105415342e-08,0.3012106,0.4355437,NA,NA,NA,"CT37"
"6/23/21","2","DSCN8260",1,1029,0.498397601,36.84664488,"MC",NA,"full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","light",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001331184,"Cattle",2021,6,23,10,29,"Impala","",NA,4,260240.9961,55426.10151,"LB","OG","LB",1.93201092018198e-08,7.43146982003027e-08,0.3153602,0.471066,NA,NA,NA,"CT38"
"6/24/21","1","DSCN5568",3,1240,0.465796213,36.8498703,"CC",NA,"full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Enteropogon macrostachyus","Microchloa kunthii","light",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001365021,"Cattle",2021,6,24,12,40,"","",NA,4,260599,51820,"OG","OG","OG",2.30444749694403e-08,7.41609319687485e-08,0.26887,0.3721103,NA,NA,NA,"CT39"
"6/24/21","2","DSCN5581",1,1001,0.491447305,36.85606796,"CKC",NA,"full","light","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","light",NA,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.005802779,"Cattle",2021,6,24,10,1,"","",NA,4,261290,54657,"OG","OG","OG",2.07468106250182e-08,7.66906656250888e-08,0.2690941,0.3907157,NA,NA,NA,"CT40"
"6/25/21","1","DSCN5579",1,1025,0.473562515,36.8365717,"MC",NA,"full","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","light",NA,NA,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.003530933,"Cattle",2021,6,25,10,25,"","",NA,4,259118.462,52679.48096,"LB","OG","OG",3.91528392250727e-08,6.22903042247478e-08,0.3735962,0.6018816,NA,NA,NA,"CT41"
"6/25/21","1","DSCN5579",2,1039,0.480249283,36.84417399,"CC",NA,"full","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Pennisetum stramineum","Pennisetum mezzianum","","medium",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.83e-05,"Cattle",2021,6,25,10,39,"","",NA,3,259965.2139,53418.83022,"MB","LB","MB",2.79874905890529e-08,5.01790035890671e-08,0.3888594,0.6695898,NA,NA,NA,"CT42"
"6/28/21","1","DSCN5580",3,1215,0.462005132,36.84030864,"Cattle",NA,"full","strong","no rain","Grazing","belly","brown with some green","Cenchrus ciliaris","Pennisetum stramineum","Cynodon nlemfuensis","Enteropogon macrostachyus","light",NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lima 3",0.002890965,"Cattle",2021,6,28,12,15,"","",NA,4,259534.1769,51401,"OG","OG","LB",5.11375310239923e-08,7.40482330248567e-08,0.288707,0.426296,NA,NA,NA,"CT43"
"6/28/21","2","DSCN7830",2,1032,0.494227009,36.8411039,"Cattle",NA,"full","medium","no rain","Grazing","hock","brown","Pennisetum mezzianum","Pennisetum stramineum","Themeda triandra","Cynodon plectostachyus","light",NA,NA,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lima 1",0.002092155,"Cattle",2021,6,28,10,32,"","",NA,4,259623.8564,54965,"LB","LB","LB",2.61129556808787e-08,7.62828566794893e-08,0.3261918,0.5039305,NA,NA,NA,"CT44"
