"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Identifier"
"6/4/21","1","DSCN2507",2,1045,0.477839068,36.82977621,"GZ",0,"full","light","no rain","Grazing","belly","brown with some green","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Chloris roxburghiana","medium",2072,2126,10,NA,NA,1,NA,3,NA,6,NA,NA,NA,NA,"",0.003089885,"GZ",2021,6,4,10,45,"Cattle","",NA,4,258361.9264,53152.74738,"LB","LB","LB",2.61237415239937e-08,7.26166231241265e-08,0.4055727,0.7149236,NA,NA,NA,"GZ13"
"6/4/21","1","DSCN2507",3,1102,0.482575779,36.83464424,"GZ",1,"full","light","no rain","Walking","hock","brown with some green","Pennisetum stramineum","Enteropogon macrostachyus","Pennisetum mezzianum","Cynodon plectostachyus","light",2127,2184,8,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00496521,"GZ",2021,6,4,11,2,"","",NA,4,258904.1532,53676.5,"OG","OG","OG",5.00842634410105e-08,6.67245486429529e-08,0.3509514,0.5709372,NA,NA,NA,"GZ14"
"6/4/21","1","DSCN2509",1,1119,0.482913156,36.84354778,"GZ",0,"full","light","no rain","Walking","","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Cenchrus ciliaris","light",2203,2256,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000342558,"GZ",2021,6,4,11,19,"Elephant","",NA,4,259895.5788,53713.5,"OG","MB","LB",2.42922807360003e-08,8.46238147368041e-08,0.3469689,0.5563898,NA,NA,NA,"GZ15"
"6/4/21","1","DSCN2509",3,1138,0.47000135,36.83922024,"GZ",1,"full","light","no rain","Grazing","belly","green with some brown","Enteropogon macrostachyus","Pennisetum mezzianum","Cenchrus ciliaris","Chloris roxburghiana","medium",2261,2293,3,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,"",0.004578341,"GZ",2021,6,4,11,38,"Impala","",NA,4,259413.2556,52285.49124,"LB","LB","LB",1.93104600997431e-08,8.00308600998653e-08,0.3274825,0.4964647,NA,NA,NA,"GZ16"
"6/4/21","1","DSCN2511",1,1221,0.468424706,36.84108245,"GZ",0,"full","light","no rain","Grazing","belly","green with some brown","Pennisetum mezzianum","Pennisetum stramineum","Themeda triandra","Chloris roxburghiana","medium",2378,2393,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soing'ash Dam Area ",0.002920207,"GZ",2021,6,4,12,21,"","",NA,4,259620.5594,52111.0358,"OG","OG","OG",3.30605473356057e-08,6.24224633353476e-08,0.2821479,0.4141316,NA,NA,NA,"GZ17"
"6/4/21","1","DSCN2511",2,1227,0.47868424,36.84296581,"GZ",0,"full","medium","no rain","Standing","hoof","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","","Microchloa kunthii","light",2394,2402,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"Soing'ash Dam Area ",0.001474492,"GZ",2021,6,4,12,27,"Impala","",NA,3,259830.6283,53245.76546,"LB","LB","LB",4.06200456997233e-08,5.62987357015523e-08,0.2991744,0.441008,NA,NA,NA,"GZ18"
"6/4/21","1","DSCN2512",2,1251,0.462679441,36.84788225,"GZ",1,"full","no wind","no rain","Grazing","belly","green with some brown","Cynodon nlemfuensis","Bothriochloa insculpta","Chloris roxburghiana","Cymbopogon pospischilii","medium",2460,2490,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",0.003821054,"GZ",2021,6,4,12,51,"Giraffe","",NA,4,260377.5244,51475.32676,"LB","LB","LB",3.20222609810275e-08,6.98332099808929e-08,0.3472076,0.5559305,NA,NA,NA,"GZ19"
"6/7/21","1","DSCN2745",1,1213,0.469371946,36.85240759,"GZ",0,"full","light","no rain","Grazing","belly","brown with some green","Cymbopogon pospischilii","Cenchrus ciliaris","Bothriochloa insculpta","Chloris roxburghiana","medium",2603,2640,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nairoshi Area",0.002205942,"GZ",2021,6,7,12,13,"Eland","",NA,4,260881.6486,52215.41831,"LB","MB","OG",5.04917094162019e-08,5.86717534148438e-08,0.3273749,0.5134572,NA,NA,NA,"GZ20"
"6/7/21","1","DSCN2745",3,1303,0.466059446,36.83595656,"GZ",0,"full","light","no rain","Walking","hock","green with some brown","Microchloa kunthii","Cenchrus ciliaris","Pennisetum stramineum","Chloris roxburghiana","medium",2651,2661,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lolakirding Area",0.007703143,"GZ",2021,6,7,13,3,"","",NA,4,259049.7069,51849.59322,"OG","OG","OG",5.23187877166974e-08,5.85529317159001e-08,0.2909007,0.4232415,NA,NA,NA,"GZ21"
"6/7/21","1","DSCN2746",2,1326,0.482998215,36.82700266,"GZ",0,"full","medium","no rain","Standing","hock","brown with some green","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","medium",2679,2687,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ngaremata Dam Area ",0.005445898,"GZ",2021,6,7,13,26,"","",NA,4,258053.2696,53723.49866,"OG","OG","OG",3.14687918252853e-08,5.10095268249134e-08,0.3060572,0.4399685,NA,NA,NA,"GZ22"
"6/7/21","1","DSCN2746",3,1404,0.460702646,36.83262721,"GZ",0,"full","light","no rain","Grazing","hock","brown with some green","Cenchrus ciliaris","Cynodon plectostachyus","Microchloa kunthii","Harpachne schimperi ","medium",2688,2739,9,NA,NA,2,NA,3,4,NA,NA,NA,NA,NA,"Lolakirding Area",0.010081555,"GZ",2021,6,7,14,4,"Impala","",NA,4,258678.7966,51257.19481,"OG","OG","OG",2.03916934154778e-08,8.79281494147747e-08,0.318278,0.5056432,NA,NA,NA,"GZ23"
"6/11/21","2","DSCN6467",3,1116,0.493316713,36.83986356,"GZ",0,"full","light","no rain","Walking","hoof","brown","Cynodon nlemfuensis","Pennisetum stramineum","","","medium",2821,2835,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00307664,"GZ",2021,6,11,11,16,"Oryx","",NA,2,259485.7115,54864.35822,"OG","OG","LB",3.11788631704691e-08,7.59342061690241e-08,0.3153692,0.4664895,595.409483661297,240,0.403083939013113,"GZ38"
"6/11/21","2","DSCN6468",2,1135,0.506908785,36.84485621,"GZ",1,"full","light","no rain","Walking","hoof","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","open grassland",2836,2868,8,NA,NA,2,3,NA,NA,NA,2,1,NA,NA,"",0.000622674,"GZ",2021,6,11,11,35,"","",NA,3,260042.1404,56367.5776,"OG","OG","OG",2.30340133249282e-08,6.65928783254538e-08,0.3255185,0.4952329,1084.92906078412,240,0.221212619953714,"GZ39"
"6/11/21","2","DSCN6468",3,1146,0.501219762,36.85362203,"GZ",1,"full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light",2869,2888,4,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,"",0.005252369,"GZ",2021,6,11,11,46,"","",NA,2,261018,55738,"LB","OG","LB",3.71558927438767e-08,4.10134247427083e-08,0.2965392,0.4137213,1203.67769772477,240,0.199388923175727,"GZ40"
"6/12/21","2","DSCN6473",3,936,0.481999607,36.86130672,"GZ",0,"full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Themeda triandra","Pennisetum stramineum","","light",2911,2976,8,NA,1,5,1,2,1,NA,1,NA,NA,NA,"",0.003380601,"GZ",2021,6,12,9,36,"Impala","",NA,3,261872.9971,53611.82613,"OG","OG","OG",5.61087274507718e-08,6.86593044490224e-08,0.3041225,0.4633218,682.071999112818,200,0.2932241761282,"GZ41"
"6/12/21","2","DSCN6474",1,948,0.494588851,36.85550559,"GZ",0,"full","light","no rain","","","","Cynodon plectostachyus","Cyperus teneristolon","Themeda triandra","Pennisetum stramineum","light",2977,3015,8,NA,1,2,2,1,1,NA,1,NA,1,NA,"",0.00499344,"GZ",2021,6,12,9,48,"","",NA,4,261227.493,55004.5,"OG","LB","OG",3.51041137008728e-08,4.95589527011582e-08,0.3212396,0.4911402,1236.06024125805,239,0.193356271824364,"GZ42"
"6/12/21","2","DSCN6475",2,1011,0.494827,36.84305705,"GZ",0,"part","light","no rain","Walking","","brown with some green","","","","","light",3037,3138,19,NA,12,1,NA,2,2,2,NA,NA,NA,NA,"",0.00076347,"GZ",2021,6,12,10,11,"","",NA,0,259841.3619,55031.29322,"LB","LB","OG",3.10117924999192e-08,5.96667425005658e-08,0.3214202,0.4978875,633.057488864797,239,0.377532853182953,"GZ43"
"6/12/21","2","DSCN6475",3,1024,0.491920776,36.83810894,"GZ",0,"full","no wind","no rain","Grazing","hock","","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","Chloris roxburghiana","open grassland",3148,3163,5,1,NA,NA,2,NA,NA,NA,2,NA,NA,NA,"",0.004642319,"GZ",2021,6,12,10,24,"Impala","",NA,4,259290.2836,54710.01867,"OG","OG","OG",4.96672809743976e-08,5.45345949764258e-08,0.3326551,0.5057613,1222.5649056474,239,0.195490643397309,"GZ44"
"6/12/21","2","DSCN6476",1,1032,0.482766878,36.83849898,"GZ",0,"","","","","","","","","","","",3164,3175,3,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,"",0.002080432,"GZ",2021,6,12,10,32,"","",NA,0,259333.3878,53697.5,"LB","LB","OG",4.14732352863184e-08,6.0822061683261e-08,0.3228549,0.5108447,1886.05441577285,80,0.0424165916587376,"GZ45"
"6/12/21","2","DSCN3247",2,1057,0.463730569,36.8360119,"GZ",0,"full","light","no rain","Grazing","belly","brown with some green","Cynodon plectostachyus","Pennisetum mezzianum","Eragrostis tenuifolia","Chloris roxburghiana","medium",3176,3195,5,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,"Rongai Area",0.00742136,"GZ",2021,6,12,10,57,"Impala"," Oryx",NA,4,259055.789,51591.99591,"OG","OG","OG",4.18927675610975e-08,7.08626085591257e-08,0.2953771,0.4554663,237.921310185572,80,0.336245626495452,"GZ46"
"6/7/21","2","DSCN2754",1,1025,0.476369231,36.86187213,"GZ",0,"full","light","no rain","Grazing","hoof","green with some brown","Cymbopogon pospischilii","Pennisetum stramineum","Cynodon nlemfuensis","","light",5625,5642,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000790228,"GZ",2021,6,7,10,25,"Cattle","",NA,3,261935.759,52989.04494,"MB","MB","LB",5.38141538609934e-08,7.3162912858175e-08,0.3703794,0.5904621,NA,NA,NA,"GZ24"
