"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Identifier"
"6/4/21","1","DSCN2509",2,1128,0.470724828,36.84041488,"PZ",0,"full","no wind","no rain","Walking","belly","brown with some green","Enteropogon macrostachyus","Cynodon plectostachyus","Cenchrus ciliaris","Pennisetum mezzianum","medium",2257,2260,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.003353027,"PZ",2021,6,4,11,28,"Impala","",NA,4,259546.3038,52365.47296,"LB","MB","LB",3.00238051858023e-08,5.80766631829628e-08,0.3590426,0.5612372,NA,NA,NA,"PZ10"
"6/4/21","1","DSCN2509",3,1138,0.47000135,36.83922024,"PZ",1,"full","light","no rain","Grazing","belly","green with some brown","Enteropogon macrostachyus","Pennisetum mezzianum","Cenchrus ciliaris","Chloris roxburghiana","medium",2261,2293,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.004578341,"PZ",2021,6,4,11,38,"Impala","",NA,4,259413.2556,52285.49124,"LB","LB","LB",1.93104600997431e-08,8.00308600998653e-08,0.3274825,0.4964647,NA,NA,NA,"PZ11"
"6/4/21","1","DSCN2510",1,1148,0.469732218,36.83658387,"PZ",0,"full","light","no rain","Walking","belly","green with some brown","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Chloris roxburghiana","medium",2294,2330,8,1,NA,1,3,NA,NA,NA,NA,1,2,NA,"Soing'ash Dam Area ",0.006972524,"PZ",2021,6,4,11,48,"","",NA,4,259119.6837,52255.81417,"MB","LB","LB",2.09459516238963e-08,6.84485996246788e-08,0.380426,0.6055794,NA,NA,NA,"PZ12"
"6/4/21","1","DSCN2510",2,1203,0.450930767,36.84259335,"PZ",0,"full","no wind","no rain","Walking","belly","brown with some green","Themeda triandra","Pennisetum mezzianum","Cynodon plectostachyus","","thick",2331,2348,12,1,4,NA,1,NA,NA,NA,NA,NA,NA,1,"",0.00114117,"PZ",2021,6,4,12,3,"Elephant"," Oryx",NA,3,259788.2102,50176,"LB","LB","LB",2.61892979883535e-08,5.56431609896488e-08,0.3333333,0.5177002,NA,NA,NA,"PZ13"
"6/4/21","1","DSCN2510",3,1215,0.466200303,36.84099728,"PZ",0,"full","light","no rain","Standing","hock","green with some brown","Pennisetum mezzianum","Cynodon nlemfuensis","Enteropogon macrostachyus","Cenchrus ciliaris","medium",2349,2377,7,1,NA,1,2,1,NA,NA,NA,1,NA,1,"",0.002660928,"PZ",2021,6,4,12,15,"","",NA,4,259611,51865,"MB","MB","MB",3.36604148090589e-08,4.06912478073238e-08,0.3864274,0.6497548,NA,NA,NA,"PZ14"
"6/4/21","1","DSCN2511",3,1234,0.473806177,36.84896161,"PZ",0,"full","light","no rain","Walking","hock","brown with some green","Cynodon nlemfuensis","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","light",2403,2403,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rongai Area",0.001056888,"PZ",2021,6,4,12,34,"","",NA,4,260498.091,52706,"LB","OG","LB",2.9189445629188e-08,7.17021926269539e-08,0.3752066,0.6348466,NA,NA,NA,"PZ15"
"6/4/21","1","DSCN2512",1,1244,0.466227576,36.8506015,"PZ",0,"full","light","no rain","Standing","hoof","","Cenchrus ciliaris","Pennisetum mezzianum","Digitaria macroblefara","Chloris roxburghiana","medium",2404,2459,18,1,NA,1,1,1,NA,NA,NA,1,NA,NA,"Rongai Area",0.000555913,"PZ",2021,6,4,12,44,"Impala","",NA,4,260680.4337,51867.68729,"LB","LB","LB",2.13325789765134e-08,6.53844649740237e-08,0.3453219,0.5513482,NA,NA,NA,"PZ16"
"6/4/21","1","DSCN2512",2,1251,0.462679441,36.84788225,"PZ",1,"full","no wind","no rain","Grazing","belly","green with some brown","Cynodon nlemfuensis","Bothriochloa insculpta","Chloris roxburghiana","Cymbopogon pospischilii","medium",2460,2490,10,1,4,NA,1,2,NA,NA,NA,2,NA,NA,"",0.003821054,"PZ",2021,6,4,12,51,"Giraffe","",NA,4,260377.5244,51475.32676,"LB","LB","LB",3.20222609810275e-08,6.98332099808929e-08,0.3472076,0.5559305,NA,NA,NA,"PZ17"
"6/7/21","1","DSCN2744",1,1100,0.469817537,36.85597013,"PZ",0,"full","light","no rain","Grazing","hock","brown with some green","Themeda triandra","Enteropogon macrostachyus","Bothriochloa insculpta","Cenchrus ciliaris","medium",2519,2558,10,1,NA,NA,2,2,NA,NA,1,1,NA,NA,"Loitoiporeki Area ",0.005669764,"PZ",2021,6,7,11,0,"","",NA,4,261278.3514,52264.58169,"LB","LB","LB",5.074257506936e-08,5.96778820662976e-08,0.3546309,0.5673424,NA,NA,NA,"PZ19"
"6/7/21","1","DSCN2744",2,1133,0.463384325,36.84910361,"PZ",0,"full","light","no rain","Standing","hoof","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Eragrostis tenuifolia","Cenchrus ciliaris","medium",2559,2572,6,1,NA,NA,2,1,NA,NA,NA,1,NA,1,"Rongai Area (Old Boma 2019)",0.002460657,"PZ",2021,6,7,11,33,"Impala","",NA,4,260513.5469,51553.25133,"LB","LB","OG",2.69022127254306e-08,7.78441377248095e-08,0.348029,0.5718425,NA,NA,NA,"PZ20"
