"Longitude","Latitude","NDVI","PZ.present","Total.PZ","Cattle.present","Total.Cattle","Camel.present","Total.Camel","MC.present","Total.MC","CC.present","Total.CC","Comm_Camel.present","Total.Comm_Camel","ZC.present","Total.ZC","CKC.present","Total.CKC","GZ.present","Total.GZ","Total.zebras","Zebras.present"
36.8635416632019,0.511458333308,0.4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8656249965288,0.511458333308,0.4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8677083298558,0.511458333308,0.4719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8697916631827,0.511458333308,0.4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8718749965096,0.511458333308,0.4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8281249966442,0.509374999972,0.5489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8302083299711,0.509374999972,0.5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8322916632981,0.509374999972,0.5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.834374996625,0.509374999972,0.5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8364583299519,0.509374999972,0.5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8385416632788,0.509374999972,0.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8406249966058,0.509374999972,0.5322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8427083299327,0.509374999972,0.5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8447916632596,0.509374999972,0.5331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8531249965673,0.509374999972,0.4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8552083298942,0.509374999972,0.4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8572916632212,0.509374999972,0.4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8593749965481,0.509374999972,0.4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.861458329875,0.509374999972,0.4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8635416632019,0.509374999972,0.4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8656249965288,0.509374999972,0.4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8677083298558,0.509374999972,0.4912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8697916631827,0.509374999972,0.4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8718749965096,0.509374999972,0.4301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8739583298365,0.509374999972,0.4403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8760416631635,0.509374999972,0.4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8281249966442,0.507291666636,0.5617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8302083299711,0.507291666636,0.5554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8322916632981,0.507291666636,0.5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.834374996625,0.507291666636,0.5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8364583299519,0.507291666636,0.5557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8385416632788,0.507291666636,0.5557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8406249966058,0.507291666636,0.5403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8427083299327,0.507291666636,0.53,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,29,1
36.8447916632596,0.507291666636,0.5372,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,12,1
36.8468749965865,0.507291666636,0.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8531249965673,0.507291666636,0.4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8552083298942,0.507291666636,0.4093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8572916632212,0.507291666636,0.4148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8593749965481,0.507291666636,0.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.861458329875,0.507291666636,0.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8635416632019,0.507291666636,0.4747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8656249965288,0.507291666636,0.4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8677083298558,0.507291666636,0.4873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8697916631827,0.507291666636,0.4833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8718749965096,0.507291666636,0.4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8739583298365,0.507291666636,0.4789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8760416631635,0.507291666636,0.4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8781249964904,0.507291666636,0.3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8302083299711,0.5052083333,0.5554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8322916632981,0.5052083333,0.5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.834374996625,0.5052083333,0.5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8364583299519,0.5052083333,0.5413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8385416632788,0.5052083333,0.5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8406249966058,0.5052083333,0.5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8427083299327,0.5052083333,0.5233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8447916632596,0.5052083333,0.5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8468749965865,0.5052083333,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8489583299135,0.5052083333,0.4944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8510416632404,0.5052083333,0.4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8531249965673,0.5052083333,0.4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8552083298942,0.5052083333,0.4207,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,27,1
36.8572916632212,0.5052083333,0.4243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8593749965481,0.5052083333,0.4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.861458329875,0.5052083333,0.4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8635416632019,0.5052083333,0.4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8656249965288,0.5052083333,0.4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8677083298558,0.5052083333,0.4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8697916631827,0.5052083333,0.4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8718749965096,0.5052083333,0.4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8739583298365,0.5052083333,0.4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8760416631635,0.5052083333,0.4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8781249964904,0.5052083333,0.3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8302083299711,0.503124999964,0.5278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8322916632981,0.503124999964,0.5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.834374996625,0.503124999964,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8364583299519,0.503124999964,0.5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8385416632788,0.503124999964,0.4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8406249966058,0.503124999964,0.4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8427083299327,0.503124999964,0.4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
36.8447916632596,0.503124999964,0.5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,18,1
36.8468749965865,0.503124999964,0.4871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,18,1
36.8489583299135,0.503124999964,0.4788,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
36.8510416632404,0.503124999964,0.4418,0,0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8531249965673,0.503124999964,0.4251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8552083298942,0.503124999964,0.4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8572916632212,0.503124999964,0.4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8593749965481,0.503124999964,0.4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.861458329875,0.503124999964,0.4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8635416632019,0.503124999964,0.4619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8656249965288,0.503124999964,0.4619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8677083298558,0.503124999964,0.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8697916631827,0.503124999964,0.4765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8718749965096,0.503124999964,0.4678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8739583298365,0.503124999964,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8760416631635,0.503124999964,0.4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8781249964904,0.503124999964,0.4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8802083298173,0.503124999964,0.4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8302083299711,0.501041666628,0.5251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8322916632981,0.501041666628,0.5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.834374996625,0.501041666628,0.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8364583299519,0.501041666628,0.5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8385416632788,0.501041666628,0.4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8406249966058,0.501041666628,0.4294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8427083299327,0.501041666628,0.4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8447916632596,0.501041666628,0.4729,0,0,1,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8468749965865,0.501041666628,0.4729,0,0,1,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8489583299135,0.501041666628,0.4876,1,16,1,160,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,1
36.8510416632404,0.501041666628,0.449,1,8,1,300,0,0,0,0,0,0,0,0,0,0,1,80,1,6,14,1
36.8531249965673,0.501041666628,0.4259,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,1
36.8552083298942,0.501041666628,0.4354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8572916632212,0.501041666628,0.4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8593749965481,0.501041666628,0.4811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.861458329875,0.501041666628,0.4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8635416632019,0.501041666628,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8656249965288,0.501041666628,0.5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8677083298558,0.501041666628,0.5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8697916631827,0.501041666628,0.4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8718749965096,0.501041666628,0.4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8739583298365,0.501041666628,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8760416631635,0.501041666628,0.4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8781249964904,0.501041666628,0.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8802083298173,0.501041666628,0.4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8302083299711,0.498958333292,0.5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8322916632981,0.498958333292,0.5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.834374996625,0.498958333292,0.5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8364583299519,0.498958333292,0.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8385416632788,0.498958333292,0.4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8406249966058,0.498958333292,0.4294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8427083299327,0.498958333292,0.4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,16,1
36.8447916632596,0.498958333292,0.4787,1,8,1,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
36.8468749965865,0.498958333292,0.4542,1,7,1,239,0,0,1,100,0,0,0,0,0,0,0,0,1,4,11,1
36.8489583299135,0.498958333292,0.4542,0,0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,1
36.8510416632404,0.498958333292,0.4886,1,16,1,312,0,0,0,0,0,0,0,0,0,0,0,0,1,28,44,1
36.8531249965673,0.498958333292,0.4318,1,68,1,350,0,0,0,0,0,0,0,0,0,0,0,0,1,44,112,1
36.8552083298942,0.498958333292,0.4229,1,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,1
36.8572916632212,0.498958333292,0.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8593749965481,0.498958333292,0.4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.861458329875,0.498958333292,0.4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8635416632019,0.498958333292,0.4415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8656249965288,0.498958333292,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8677083298558,0.498958333292,0.4388,0,0,0,0,0,0,0,0,1,50,1,20,0,0,0,0,0,0,0,0
36.8697916631827,0.498958333292,0.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8718749965096,0.498958333292,0.4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8739583298365,0.498958333292,0.4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8760416631635,0.498958333292,0.4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8781249964904,0.498958333292,0.4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8802083298173,0.498958333292,0.4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8218749966635,0.496874999956,0.5281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8239583299904,0.496874999956,0.4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8260416633173,0.496874999956,0.4932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8281249966442,0.496874999956,0.5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8302083299711,0.496874999956,0.5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8322916632981,0.496874999956,0.5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.834374996625,0.496874999956,0.4758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8364583299519,0.496874999956,0.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8385416632788,0.496874999956,0.4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8406249966058,0.496874999956,0.3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,1
36.8427083299327,0.496874999956,0.4161,0,0,1,240,0,0,0,0,0,0,0,0,0,0,0,0,1,18,18,1
36.8447916632596,0.496874999956,0.4954,0,0,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8468749965865,0.496874999956,0.4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8489583299135,0.496874999956,0.4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.8510416632404,0.496874999956,0.4111,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,55,1
36.8531249965673,0.496874999956,0.4111,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,1
36.8552083298942,0.496874999956,0.4229,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
